id,rotonda,horario,entrada,salida,tiempo_entrada,tiempo_salida,duracion,tipo,dia
5264,r2,h4,0,1,211.79310344827587,228.27586206896552,16.48275862068965,car,t
5470,r2,h4,2,0,224.20689655172413,229.86206896551724,5.65517241379311,car,t
5399,r2,h4,0,1,216.27586206896552,234.3448275862069,18.068965517241367,car,t
5479,r2,h4,0,1,220.55172413793105,236.55172413793105,16.0,truck,t
5607,r2,h4,0,1,226.6206896551724,238.3448275862069,11.724137931034477,car,t
5035,r2,h4,0,0,201.86206896551724,240.68965517241375,38.82758620689654,car,t
5593,r2,h4,0,1,227.51724137931035,240.82758620689657,13.310344827586192,car,t
5033,r2,h4,0,0,202.27586206896552,241.86206896551724,39.586206896551715,car,t
5675,r2,h4,0,1,229.72413793103448,242.13793103448276,12.413793103448285,car,t
5164,r2,h4,0,0,208.27586206896552,243.1034482758621,34.82758620689654,car,t
5562,r2,h4,1,0,228.0,247.58620689655172,19.586206896551715,car,t
5785,r2,h4,1,0,233.44827586206895,247.93103448275863,14.48275862068968,car,t
5804,r2,h4,0,2,237.51724137931035,250.8965517241379,13.379310344827587,car,t
5502,r2,h4,0,0,222.9655172413793,252.41379310344828,29.448275862068986,car,t
5870,r2,h4,0,2,240.8965517241379,256.0,15.103448275862064,car,t
5558,r2,h4,1,1,227.79310344827587,256.3448275862069,28.551724137931046,car,t
5995,r2,h4,0,1,245.31034482758625,257.7931034482759,12.482758620689651,car,t
6099,r2,h4,0,1,250.68965517241375,261.0344827586207,10.344827586206918,car,t
6147,r2,h4,0,1,252.55172413793105,261.37931034482756,8.827586206896513,car,t
6178,r2,h4,0,1,254.41379310344828,263.1034482758621,8.689655172413808,car,t
5964,r2,h4,0,0,244.06896551724137,263.37931034482756,19.310344827586192,car,t
16,r2,h3,2,0,0.0,6.0,6.0,car,t
44,r2,h3,1,2,2.206896551724138,7.586206896551724,5.379310344827586,car,t
42,r2,h3,0,1,0.0,8.620689655172415,8.620689655172415,car,t
135,r2,h3,2,0,4.482758620689655,10.0,5.517241379310345,car,t
34,r2,h3,0,1,0.0,10.344827586206897,10.344827586206897,van,t
209,r2,h3,2,0,6.896551724137931,12.344827586206897,5.448275862068966,car,t
10,r2,h3,1,0,1.2413793103448276,12.758620689655173,11.517241379310343,car,t
17,r2,h3,0,1,2.7586206896551726,14.413793103448276,11.655172413793103,car,t
23,r2,h3,0,2,0.5517241379310345,14.551724137931034,14.0,car,t
129,r2,h3,1,0,5.517241379310345,16.344827586206897,10.827586206896552,car,t
15,r2,h3,0,2,1.3793103448275863,17.862068965517242,16.482758620689655,car,t
184,r2,h3,0,2,6.9655172413793105,24.0,17.03448275862069,car,t
223,r2,h3,1,0,8.620689655172415,24.620689655172413,15.999999999999998,car,t
393,r2,h3,0,1,17.03448275862069,25.517241379310345,8.482758620689655,car,t
308,r2,h3,1,0,14.0,26.482758620689655,12.482758620689657,car,t
432,r2,h3,2,0,23.24137931034483,29.379310344827587,6.137931034482758,car,t
392,r2,h3,0,2,17.448275862068964,31.310344827586206,13.862068965517242,car,t
376,r2,h3,1,0,19.448275862068964,34.41379310344828,14.965517241379311,car,t
434,r2,h3,0,2,21.03448275862069,34.55172413793103,13.517241379310342,car,t
431,r2,h3,0,2,20.620689655172413,35.37931034482759,14.758620689655174,car,t
377,r2,h3,0,0,15.724137931034482,35.44827586206897,19.724137931034484,car,t
544,r2,h3,0,1,32.0,39.10344827586207,7.103448275862071,car,t
564,r2,h3,2,0,36.13793103448276,40.48275862068966,4.344827586206897,car,t
480,r2,h3,0,2,25.379310344827587,41.172413793103445,15.793103448275858,car,t
441,r2,h3,0,2,23.03448275862069,42.0,18.96551724137931,car,t
445,r2,h3,1,0,25.17241379310345,42.27586206896552,17.103448275862068,car,t
468,r2,h3,0,2,25.103448275862068,43.37931034482759,18.27586206896552,car,t
602,r2,h3,2,0,41.172413793103445,45.10344827586207,3.9310344827586263,car,t
622,r2,h3,2,0,44.41379310344828,47.793103448275865,3.379310344827587,car,t
551,r2,h3,0,2,33.86206896551724,47.86206896551724,14.0,car,t
574,r2,h3,0,1,37.37931034482759,49.310344827586206,11.93103448275862,car,t
475,r2,h3,1,0,28.551724137931036,50.13793103448276,21.58620689655173,car,t
509,r2,h3,0,0,29.03448275862069,52.3448275862069,23.310344827586206,car,t
550,r2,h3,0,0,34.41379310344828,54.206896551724135,19.793103448275858,car,t
618,r2,h3,0,2,43.10344827586207,57.93103448275862,14.827586206896548,car,t
612,r2,h3,0,1,44.27586206896552,58.13793103448276,13.862068965517246,car,t
586,r2,h3,0,0,39.51724137931034,59.51724137931034,20.0,car,t
634,r2,h3,0,1,45.6551724137931,62.0,16.344827586206897,car,t
611,r2,h3,0,2,42.96551724137931,62.13793103448276,19.172413793103452,car,t
598,r2,h3,0,0,38.96551724137931,62.758620689655174,23.793103448275865,car,t
666,r2,h3,0,0,47.03448275862069,64.20689655172414,17.172413793103452,car,t
710,r2,h3,0,1,53.51724137931034,65.51724137931035,12.000000000000009,car,t
766,r2,h3,2,0,58.689655172413794,66.0,7.310344827586206,van,t
663,r2,h3,0,2,48.89655172413793,67.58620689655173,18.6896551724138,car,t
768,r2,h3,2,0,61.37931034482759,67.86206896551724,6.482758620689651,car,t
680,r2,h3,0,1,50.96551724137931,68.06896551724138,17.10344827586207,car,t
654,r2,h3,0,2,47.172413793103445,69.3103448275862,22.13793103448276,car,t
626,r2,h3,0,0,46.206896551724135,69.51724137931035,23.310344827586217,car,t
754,r2,h3,0,1,58.827586206896555,69.65517241379311,10.827586206896555,car,t
726,r2,h3,0,1,55.72413793103448,69.93103448275862,14.206896551724135,car,t
711,r2,h3,1,0,55.44827586206897,70.0,14.551724137931032,car,t
778,r2,h3,2,0,63.6551724137931,72.27586206896552,8.62068965517242,car,t
575,r2,h3,0,1,35.310344827586206,73.44827586206897,38.13793103448276,car,t
725,r2,h3,0,1,55.172413793103445,74.6896551724138,19.51724137931035,car,t
840,r2,h3,2,0,70.06896551724138,75.17241379310344,5.103448275862064,car,t
693,r2,h3,0,2,52.758620689655174,76.0,23.241379310344826,car,t
712,r2,h3,0,0,51.72413793103448,76.41379310344827,24.689655172413783,car,t
874,r2,h3,2,0,72.96551724137932,77.79310344827586,4.827586206896541,van,t
765,r2,h3,0,2,57.793103448275865,77.79310344827586,19.999999999999993,car,t
797,r2,h3,0,1,65.79310344827586,78.20689655172414,12.413793103448285,car,t
690,r2,h3,1,0,53.51724137931034,78.96551724137932,25.448275862068975,car,t
770,r2,h3,0,1,65.86206896551724,80.20689655172414,14.344827586206904,car,t
744,r2,h3,0,2,58.48275862068966,80.6896551724138,22.206896551724135,car,t
807,r2,h3,0,1,69.24137931034483,81.51724137931035,12.275862068965523,car,t
850,r2,h3,0,2,70.55172413793103,82.89655172413794,12.344827586206904,car,t
857,r2,h3,0,1,72.20689655172414,83.3103448275862,11.103448275862064,car,t
916,r2,h3,2,0,78.20689655172414,83.37931034482759,5.172413793103445,car,t
752,r2,h3,1,0,60.55172413793103,84.06896551724138,23.51724137931035,car,t
792,r2,h3,1,0,66.41379310344827,84.96551724137932,18.551724137931046,car,t
895,r2,h3,0,1,75.44827586206897,87.10344827586206,11.655172413793096,car,t
880,r2,h3,0,2,74.48275862068965,87.3103448275862,12.827586206896555,car,t
915,r2,h3,0,1,77.44827586206897,89.37931034482759,11.93103448275862,car,t
996,r2,h3,2,0,85.44827586206897,90.6896551724138,5.241379310344826,car,t
923,r2,h3,2,0,83.37931034482759,90.75862068965516,7.379310344827587,car,t
1059,r2,h3,2,0,88.55172413793103,93.10344827586206,4.551724137931032,car,t
1041,r2,h3,0,1,86.75862068965517,94.13793103448276,7.379310344827587,car,t
902,r2,h3,0,0,74.41379310344827,94.75862068965516,20.344827586206904,car,t
976,r2,h3,0,2,84.41379310344827,95.10344827586206,10.689655172413794,car,t
912,r2,h3,2,1,78.41379310344827,97.3103448275862,18.896551724137936,car,t
921,r2,h3,0,0,78.75862068965517,97.58620689655172,18.827586206896555,car,t
1102,r2,h3,1,2,92.27586206896552,98.41379310344828,6.137931034482747,car,t
1012,r2,h3,0,2,86.20689655172414,99.10344827586206,12.896551724137922,car,t
1122,r2,h3,0,1,92.06896551724138,100.6206896551724,8.551724137931032,car,t
1014,r2,h3,1,0,88.06896551724138,105.10344827586206,17.034482758620683,car,t
1101,r2,h3,0,2,89.17241379310344,106.27586206896552,17.10344827586208,car,t
1025,r2,h3,1,0,89.24137931034483,107.24137931034484,18.0,car,t
1049,r2,h3,0,0,89.17241379310344,107.3103448275862,18.13793103448276,car,t
1210,r2,h3,0,1,99.65517241379312,107.3793103448276,7.724137931034477,car,t
1067,r2,h3,1,0,91.79310344827586,108.82758620689656,17.034482758620697,car,t
1182,r2,h3,0,2,96.13793103448276,108.96551724137932,12.827586206896555,car,t
1195,r2,h3,0,2,97.44827586206895,109.79310344827586,12.34482758620689,car,t
1129,r2,h3,1,0,95.10344827586206,110.27586206896552,15.17241379310346,car,t
1194,r2,h3,1,0,100.48275862068964,112.20689655172414,11.724137931034493,car,t
1284,r2,h3,2,0,107.24137931034484,112.48275862068964,5.241379310344826,car,t
13,r2,h1,2,0,1.0344827586206895,4.9655172413793105,3.931034482758621,car,w
42,r2,h1,0,1,1.4482758620689655,7.379310344827586,5.931034482758621,van,w
4,r2,h1,1,0,0.0,9.03448275862069,9.03448275862069,car,w
10,r2,h1,2,0,3.655172413793104,9.517241379310343,5.862068965517242,car,w
55,r2,h1,2,0,5.862068965517241,10.689655172413794,4.8275862068965525,car,w
28,r2,h1,0,0,0.6206896551724138,16.06896551724138,15.448275862068966,car,w
1,r2,h1,0,0,0.0,17.03448275862069,17.03448275862069,car,w
84,r2,h1,1,0,9.241379310344827,18.689655172413794,9.448275862068966,car,w
93,r2,h1,2,0,14.20689655172414,19.517241379310345,5.310344827586206,car,w
115,r2,h1,1,2,16.275862068965516,22.0,5.724137931034484,car,w
91,r2,h1,1,0,12.89655172413793,23.93103448275862,11.034482758620689,van,w
81,r2,h1,0,0,8.89655172413793,25.79310344827586,16.89655172413793,car,w
130,r2,h1,1,0,16.75862068965517,26.82758620689655,10.06896551724138,car,w
144,r2,h1,0,1,19.724137931034484,28.06896551724138,8.344827586206897,car,w
134,r2,h1,1,0,17.517241379310345,28.551724137931036,11.03448275862069,car,w
107,r2,h1,0,2,13.448275862068966,29.310344827586206,15.86206896551724,car,w
162,r2,h1,1,0,20.41379310344828,29.379310344827587,8.96551724137931,car,w
174,r2,h1,0,1,22.620689655172413,30.41379310344828,7.793103448275865,car,w
113,r2,h1,0,2,14.551724137931034,31.03448275862069,16.48275862068966,car,w
176,r2,h1,2,0,26.20689655172414,31.310344827586206,5.103448275862068,car,w
73,r2,h1,0,0,8.551724137931034,31.86206896551724,23.310344827586206,car,w
190,r2,h1,0,1,24.13793103448276,32.41379310344828,8.27586206896552,car,w
141,r2,h1,0,2,18.41379310344828,32.48275862068966,14.06896551724138,car,w
168,r2,h1,0,2,21.379310344827587,34.206896551724135,12.827586206896548,car,w
230,r2,h1,0,1,26.75862068965517,34.275862068965516,7.517241379310345,car,w
219,r2,h1,1,2,26.551724137931036,34.3448275862069,7.793103448275861,car,w
192,r2,h1,0,2,24.0,36.827586206896555,12.827586206896555,car,w
259,r2,h1,0,1,31.58620689655172,37.58620689655172,6.0,bus,w
265,r2,h1,2,0,35.03448275862069,38.55172413793103,3.5172413793103416,car,w
212,r2,h1,0,2,26.13793103448276,39.241379310344826,13.103448275862068,car,w
291,r2,h1,2,0,37.86206896551724,40.55172413793103,2.6896551724137936,car,w
289,r2,h1,2,0,38.3448275862069,42.689655172413794,4.344827586206897,car,w
300,r2,h1,1,2,37.72413793103448,43.58620689655172,5.862068965517238,car,w
246,r2,h1,0,0,29.58620689655172,45.172413793103445,15.586206896551722,car,w
252,r2,h1,0,0,30.82758620689655,46.827586206896555,16.000000000000004,car,w
341,r2,h1,0,1,42.13793103448276,48.758620689655174,6.620689655172413,car,w
351,r2,h1,0,1,44.96551724137931,52.206896551724135,7.241379310344826,car,w
363,r2,h1,2,0,48.13793103448276,52.27586206896552,4.1379310344827545,car,w
295,r2,h1,0,0,36.41379310344828,53.6551724137931,17.241379310344826,car,w
338,r2,h1,0,2,42.206896551724135,54.827586206896555,12.62068965517242,car,w
379,r2,h1,0,1,48.96551724137931,55.10344827586207,6.137931034482762,car,w
366,r2,h1,1,0,46.827586206896555,55.93103448275862,9.103448275862064,car,w
332,r2,h1,1,0,41.37931034482759,56.41379310344828,15.03448275862069,car,w
382,r2,h1,2,0,52.206896551724135,57.58620689655172,5.379310344827587,car,w
362,r2,h1,0,2,46.3448275862069,57.86206896551724,11.517241379310342,car,w
406,r2,h1,0,1,54.06896551724138,58.96551724137931,4.896551724137929,car,w
356,r2,h1,0,0,44.96551724137931,59.86206896551724,14.896551724137929,car,w
383,r2,h1,0,2,50.0,61.172413793103445,11.172413793103445,car,w
436,r2,h1,0,1,57.172413793103445,62.758620689655174,5.5862068965517295,car,w
399,r2,h1,0,2,53.72413793103448,66.0,12.275862068965516,car,w
447,r2,h1,0,1,58.96551724137931,66.41379310344827,7.448275862068961,car,w
501,r2,h1,0,1,63.310344827586206,67.93103448275862,4.620689655172413,car,w
469,r2,h1,0,1,60.206896551724135,67.93103448275862,7.724137931034484,car,w
493,r2,h1,1,0,61.93103448275862,71.93103448275862,10.0,car,w
494,r2,h1,1,0,62.55172413793103,72.20689655172414,9.65517241379311,car,w
458,r2,h1,1,0,59.72413793103448,73.3103448275862,13.586206896551722,car,w
514,r2,h1,1,0,65.72413793103448,74.89655172413794,9.17241379310346,car,w
512,r2,h1,0,2,65.03448275862068,76.41379310344827,11.379310344827587,car,w
540,r2,h1,2,0,73.72413793103448,77.51724137931035,3.793103448275872,car,w
511,r2,h1,0,0,65.44827586206897,79.3103448275862,13.862068965517238,car,w
546,r2,h1,0,2,72.34482758620689,81.37931034482759,9.034482758620696,car,w
543,r2,h1,1,0,73.10344827586206,83.58620689655173,10.482758620689664,car,w
565,r2,h1,1,0,74.6896551724138,85.3103448275862,10.620689655172413,car,w
572,r2,h1,2,0,77.58620689655173,85.93103448275862,8.34482758620689,car,w
586,r2,h1,1,0,78.75862068965517,87.44827586206897,8.689655172413794,car,w
619,r2,h1,2,0,83.17241379310344,88.62068965517241,5.448275862068968,car,w
578,r2,h1,0,0,77.24137931034483,91.10344827586206,13.862068965517238,car,w
646,r2,h1,2,0,85.37931034482759,92.27586206896552,6.896551724137936,car,w
678,r2,h1,0,1,87.44827586206897,93.65517241379312,6.206896551724142,car,w
705,r2,h1,0,1,89.79310344827586,95.03448275862068,5.241379310344826,car,w
606,r2,h1,0,0,79.93103448275862,97.3103448275862,17.379310344827587,car,w
752,r2,h1,0,1,93.24137931034484,99.58620689655172,6.344827586206904,van,w
690,r2,h1,2,0,92.48275862068964,99.72413793103448,7.241379310344826,car,w
761,r2,h1,0,1,94.6896551724138,101.72413793103448,7.034482758620683,car,w
718,r2,h1,0,2,91.17241379310344,101.79310344827586,10.620689655172413,car,w
558,r2,h1,0,1,74.20689655172414,102.89655172413794,28.689655172413794,car,w
667,r2,h1,0,0,85.65517241379311,103.03448275862068,17.379310344827573,car,w
659,r2,h1,1,0,84.96551724137932,103.72413793103448,18.75862068965516,car,w
632,r2,h1,1,0,82.48275862068965,105.10344827586206,22.620689655172413,car,w
802,r2,h1,0,1,97.93103448275862,106.27586206896552,8.344827586206904,car,w
819,r2,h1,0,1,100.20689655172414,107.51724137931036,7.310344827586206,car,w
691,r2,h1,1,0,94.06896551724138,108.34482758620688,14.275862068965507,car,w
774,r2,h1,0,2,96.06896551724138,108.41379310344828,12.34482758620689,car,w
686,r2,h1,2,1,90.75862068965516,109.03448275862068,18.27586206896551,car,w
807,r2,h1,1,0,98.6206896551724,109.93103448275862,11.310344827586206,car,w
827,r2,h1,0,1,101.44827586206895,110.96551724137932,9.517241379310349,car,w
648,r2,h1,2,1,88.06896551724138,111.86206896551724,23.793103448275858,car,w
811,r2,h1,1,0,99.86206896551724,112.27586206896552,12.413793103448285,car,w
844,r2,h1,2,0,104.75862068965516,112.34482758620688,7.586206896551715,car,w
778,r2,h1,0,0,96.34482758620688,112.55172413793105,16.206896551724142,car,w
849,r2,h1,0,1,103.17241379310344,113.24137931034484,10.06896551724138,car,w
780,r2,h1,2,0,99.93103448275862,114.06896551724138,14.137931034482762,car,w
810,r2,h1,0,0,98.82758620689656,114.96551724137932,16.13793103448276,car,w
879,r2,h1,0,1,106.27586206896552,115.17241379310344,8.896551724137922,car,w
881,r2,h1,2,0,110.34482758620688,115.58620689655172,5.24137931034484,car,w
886,r2,h1,0,1,108.34482758620688,116.20689655172414,7.862068965517253,car,w
901,r2,h1,0,1,110.13793103448276,118.0,7.862068965517238,car,w
862,r2,h1,1,0,105.44827586206895,119.10344827586206,13.655172413793096,car,w
882,r2,h1,2,0,113.51724137931036,120.06896551724138,6.551724137931032,car,w
925,r2,h1,2,0,117.03448275862068,124.0,6.965517241379317,car,w
852,r2,h1,0,0,104.34482758620688,125.3103448275862,20.965517241379317,car,w
939,r2,h1,2,0,119.03448275862068,125.65517241379312,6.620689655172427,car,w
944,r2,h1,2,0,121.3103448275862,127.44827586206895,6.137931034482762,car,w
914,r2,h1,0,0,112.06896551724138,130.13793103448276,18.06896551724138,car,w
996,r2,h1,0,1,122.20689655172414,133.51724137931035,11.310344827586206,car,w
998,r2,h1,1,0,122.55172413793105,134.3448275862069,11.793103448275858,car,w
1026,r2,h1,1,0,125.51724137931036,135.51724137931035,10.0,car,w
933,r2,h1,0,0,114.82758620689656,137.10344827586206,22.27586206896551,car,w
1037,r2,h1,0,1,126.41379310344828,137.86206896551724,11.448275862068968,car,w
1011,r2,h1,2,0,127.72413793103448,138.6206896551724,10.896551724137936,car,w
1064,r2,h1,0,1,128.68965517241378,138.9655172413793,10.275862068965523,car,w
984,r2,h1,0,2,120.96551724137932,140.41379310344828,19.448275862068968,car,w
972,r2,h1,0,0,119.58620689655172,142.41379310344828,22.827586206896555,car,w
1035,r2,h1,1,0,127.51724137931036,144.0,16.48275862068965,truck,w
1024,r2,h1,0,2,124.48275862068964,144.48275862068965,20.0,car,w
1140,r2,h1,0,1,134.68965517241378,145.17241379310346,10.48275862068968,car,w
1060,r2,h1,2,0,134.89655172413794,145.3793103448276,10.482758620689651,car,w
1104,r2,h1,2,0,138.6206896551724,147.31034482758622,8.689655172413808,car,w
969,r2,h1,0,0,119.44827586206895,150.06896551724137,30.6206896551724,car,w
1074,r2,h1,0,2,129.24137931034485,150.41379310344828,21.17241379310346,car,w
1090,r2,h1,1,0,132.0,151.79310344827587,19.793103448275872,car,w
1008,r2,h1,0,0,123.3103448275862,152.9655172413793,29.655172413793096,car,w
1231,r2,h1,1,0,142.27586206896552,153.86206896551724,11.586206896551715,car,w
1361,r2,h1,1,2,149.93103448275863,154.0,4.068965517241367,car,w
1014,r2,h1,1,0,123.72413793103448,154.55172413793105,30.82758620689657,car,w
1114,r2,h1,0,2,133.0344827586207,155.17241379310346,22.13793103448276,car,w
1124,r2,h1,0,0,133.79310344827587,156.27586206896552,22.48275862068965,car,w
1157,r2,h1,2,0,144.89655172413794,157.24137931034485,12.34482758620689,car,w
1261,r2,h1,1,0,144.6206896551724,158.20689655172413,13.586206896551715,car,w
1170,r2,h1,0,2,136.41379310344828,159.51724137931035,23.103448275862064,car,w
1389,r2,h1,2,0,154.48275862068965,160.27586206896552,5.793103448275872,car,w
1372,r2,h1,0,1,150.0,160.75862068965515,10.758620689655174,car,w
1152,r2,h1,0,0,135.44827586206895,161.86206896551724,26.413793103448285,car,w
1406,r2,h1,0,1,152.3448275862069,162.48275862068965,10.137931034482762,car,w
1421,r2,h1,0,1,153.72413793103448,162.82758620689654,9.103448275862064,car,w
1205,r2,h1,0,0,138.13793103448276,164.75862068965515,26.620689655172413,car,w
1314,r2,h1,1,0,146.55172413793105,166.3448275862069,19.793103448275843,car,w
1266,r2,h1,0,2,143.24137931034485,166.82758620689654,23.586206896551715,car,w
1443,r2,h1,1,0,155.86206896551724,167.72413793103448,11.862068965517238,car,w
1259,r2,h1,1,0,143.24137931034485,168.27586206896552,25.034482758620697,car,w
1221,r2,h1,0,0,139.86206896551724,169.58620689655172,29.724137931034477,car,w
1332,r2,h1,0,2,146.68965517241378,170.13793103448276,23.448275862068986,car,w
1376,r2,h1,1,0,151.3793103448276,170.3448275862069,18.965517241379303,car,w
1109,r2,h1,2,1,142.3448275862069,171.0344827586207,28.689655172413808,car,w
1477,r2,h1,1,0,159.31034482758622,171.58620689655172,12.275862068965496,truck,w
1396,r2,h1,1,0,152.48275862068965,171.6551724137931,19.17241379310346,car,w
1583,r2,h1,0,1,165.6551724137931,171.93103448275863,6.275862068965523,car,w
1429,r2,h1,1,0,156.27586206896552,172.82758620689654,16.551724137931018,car,w
1518,r2,h1,1,0,162.20689655172413,173.86206896551724,11.65517241379311,car,w
1321,r2,h1,0,0,146.27586206896552,175.51724137931035,29.241379310344826,car,w
1379,r2,h1,0,0,150.55172413793105,176.75862068965515,26.206896551724128,car,w
1714,r2,h1,1,2,173.31034482758622,177.24137931034485,3.931034482758605,car,w
1621,r2,h1,0,1,167.93103448275863,177.51724137931035,9.586206896551715,car,w
1460,r2,h1,0,0,156.82758620689654,177.79310344827587,20.96551724137933,car,w
1499,r2,h1,1,0,161.86206896551724,179.17241379310346,17.31034482758622,truck,w
1576,r2,h1,1,0,166.3448275862069,181.0344827586207,14.689655172413808,car,w
1482,r2,h1,0,0,158.6206896551724,181.31034482758625,22.689655172413808,car,w
1797,r2,h1,1,2,177.86206896551724,181.6551724137931,3.793103448275872,car,w
1600,r2,h1,1,0,168.3448275862069,181.86206896551724,13.517241379310349,car,w
1445,r2,h1,1,0,156.55172413793105,183.31034482758625,26.758620689655174,car,w
1605,r2,h1,0,2,167.24137931034485,184.27586206896552,17.034482758620697,car,w
1659,r2,h1,2,0,173.24137931034485,184.75862068965515,11.517241379310349,car,w
1524,r2,h1,0,0,162.06896551724137,185.6551724137931,23.586206896551744,car,w
1531,r2,h1,0,0,162.41379310344828,186.6206896551724,24.206896551724128,van,w
1856,r2,h1,2,0,183.93103448275863,188.75862068965515,4.827586206896541,car,w
1891,r2,h1,2,0,186.0,190.20689655172413,4.206896551724128,car,w
1653,r2,h1,0,2,169.3793103448276,193.1034482758621,23.724137931034477,van,w
1937,r2,h1,0,1,188.6206896551724,194.0,5.379310344827587,car,w
1751,r2,h1,0,2,174.20689655172413,194.27586206896552,20.068965517241395,car,w
1792,r2,h1,1,0,177.86206896551724,195.93103448275863,18.068965517241395,car,w
1727,r2,h1,0,2,173.10344827586206,197.44827586206895,24.34482758620689,car,w
1494,r2,h1,1,0,163.93103448275863,198.0,34.06896551724137,car,w
1306,r2,h1,2,1,153.58620689655172,198.48275862068965,44.896551724137936,car,w
1658,r2,h1,0,0,169.6551724137931,199.72413793103448,30.068965517241367,car,w
1862,r2,h1,2,1,184.3448275862069,200.9655172413793,16.620689655172413,car,w
1941,r2,h1,2,0,191.24137931034485,201.1034482758621,9.862068965517238,car,w
1928,r2,h1,0,1,186.9655172413793,201.6551724137931,14.689655172413808,van,w
2038,r2,h1,1,2,198.27586206896552,201.72413793103448,3.4482758620689538,car,w
1942,r2,h1,1,0,189.79310344827587,201.79310344827587,12.0,car,w
1630,r2,h1,1,0,172.27586206896552,202.68965517241375,30.413793103448256,car,w
1860,r2,h1,1,0,186.0,203.51724137931035,17.51724137931035,car,w
1938,r2,h1,2,0,192.06896551724137,205.24137931034485,13.17241379310346,car,w
1793,r2,h1,0,0,176.82758620689654,205.58620689655172,28.758620689655174,car,w
1972,r2,h1,0,2,192.13793103448276,206.75862068965515,14.620689655172413,car,w
1964,r2,h1,2,0,194.13793103448276,207.86206896551724,13.724137931034477,car,w
2010,r2,h1,0,2,194.82758620689657,209.31034482758625,14.48275862068968,car,w
1872,r2,h1,0,0,181.51724137931035,211.0344827586207,29.51724137931035,car,w
2120,r2,h1,1,0,204.68965517241375,212.13793103448276,7.448275862068982,car,w
2003,r2,h1,0,2,194.41379310344828,213.51724137931035,19.103448275862064,car,w
2135,r2,h1,0,1,205.3793103448276,213.79310344827587,8.413793103448285,car,w
2053,r2,h1,0,2,199.17241379310343,213.79310344827587,14.620689655172413,car,w
1911,r2,h1,0,0,185.51724137931035,214.48275862068965,28.965517241379303,van,w
2043,r2,h1,0,2,198.0,215.24137931034485,17.241379310344826,car,w
1967,r2,h1,2,0,196.06896551724137,215.79310344827587,19.724137931034505,car,w
1952,r2,h1,0,0,190.68965517241375,217.58620689655172,26.896551724137936,car,w
2197,r2,h1,2,0,212.3448275862069,219.58620689655172,7.241379310344826,car,w
2007,r2,h1,2,0,200.6206896551724,220.13793103448276,19.51724137931035,car,w
2115,r2,h1,0,2,203.93103448275863,220.41379310344828,16.48275862068965,car,w
2046,r2,h1,2,0,206.9655172413793,221.44827586206895,14.482758620689651,car,w
2186,r2,h1,1,0,210.0,222.8965517241379,12.896551724137936,car,w
2200,r2,h1,0,2,209.93103448275863,226.3448275862069,16.413793103448256,car,w
2147,r2,h1,2,0,220.41379310344828,226.82758620689657,6.413793103448256,car,w
2125,r2,h1,1,0,205.17241379310343,227.79310344827587,22.620689655172413,car,w
2293,r2,h1,1,0,218.3448275862069,228.13793103448276,9.793103448275872,van,w
2333,r2,h1,1,2,224.27586206896552,228.48275862068965,4.206896551724128,car,w
2334,r2,h1,0,1,223.44827586206895,229.17241379310343,5.724137931034505,car,w
2201,r2,h1,2,0,222.55172413793105,229.24137931034485,6.689655172413779,car,w
2288,r2,h1,1,0,218.6206896551724,230.13793103448276,11.517241379310349,car,w
2215,r2,h1,1,0,212.27586206896552,230.8965517241379,18.620689655172413,car,w
2304,r2,h1,1,0,220.75862068965515,231.72413793103448,10.965517241379304,car,w
2266,r2,h1,0,2,215.6551724137931,232.3448275862069,16.68965517241378,car,w
2327,r2,h1,2,0,225.79310344827587,232.68965517241375,6.8965517241379075,car,w
2302,r2,h1,0,2,219.93103448275863,234.0,14.068965517241368,car,w
2362,r2,h1,2,0,228.41379310344828,234.20689655172413,5.7931034482758434,car,w
2416,r2,h1,0,1,230.41379310344828,235.51724137931035,5.103448275862064,van,w
2370,r2,h1,2,0,229.51724137931035,237.1034482758621,7.586206896551715,car,w
2422,r2,h1,2,0,233.86206896551724,238.3448275862069,4.482758620689651,car,w
2434,r2,h1,1,0,231.93103448275863,239.6551724137931,7.724137931034477,car,w
2440,r2,h1,1,0,233.24137931034485,241.1034482758621,7.862068965517238,car,w
2436,r2,h1,1,0,232.55172413793105,242.20689655172413,9.655172413793082,car,w
2481,r2,h1,0,1,238.82758620689657,242.3448275862069,3.5172413793103487,car,w
2452,r2,h1,1,0,234.68965517241375,242.6206896551724,7.931034482758633,car,w
2489,r2,h1,1,2,240.9655172413793,246.48275862068965,5.517241379310349,car,w
2397,r2,h1,0,0,228.41379310344828,246.8965517241379,18.48275862068965,car,w
2516,r2,h1,0,1,243.58620689655172,248.6206896551724,5.0344827586206975,car,w
2528,r2,h1,0,1,244.82758620689657,250.20689655172413,5.379310344827587,car,w
2501,r2,h1,1,0,242.06896551724137,251.51724137931035,9.448275862068982,car,w
2464,r2,h1,1,0,237.17241379310343,252.9655172413793,15.793103448275843,car,w
2546,r2,h1,0,1,247.3793103448276,253.0344827586207,5.65517241379311,car,w
12,r1,h2,0,1,0.0,3.3333333333333335,3.3333333333333335,car,m
74,r1,h2,0,1,4.2,7.666666666666667,3.466666666666667,car,m
77,r1,h2,0,2,4.533333333333333,12.466666666666669,7.933333333333334,car,m
8,r1,h2,1,0,0.0,13.666666666666666,13.666666666666666,car,m
3,r1,h2,1,0,0.0,15.466666666666669,15.466666666666669,car,m
